Ciclo,X_max_Atual,Duration_max,Corrente_A_mean,Corrente_A_std,Corrente_A_max,Corrente_A_min,Corrente_A_median,Volt_A_mean,Volt_A_std,Volt_A_max,Volt_A_min,Fbk_Vel_mean,Fbk_Vel_std,Fbk_Vel_max,Fbk_Vel_min,Ciclo_Relativo,Distancia_Ref
942,177.0,0.299,-1.3362,0.6312508926587515,0.04,-1.94,-1.58,12.584016666666667,0.23933903082241165,13.18,12.22,-0.28708333333333336,0.9716309849975112,0.19,-4.77,80.0,12.0
943,179.0,0.299,-0.08521666666666668,0.2698530232289395,0.04,-1.09,-0.0,12.900566666666666,0.09136150043549797,13.43,12.28,-0.31998333333333334,1.0342864273232686,0.0,-4.77,81.0,10.0
944,179.0,0.299,-0.08833333333333333,0.2788868085362138,0.05,-1.1,0.0,12.903116666666666,0.08570703519563568,13.41,12.74,-0.34501666666666664,1.0949131126544516,-0.0,-4.9,82.0,10.0
945,177.0,0.299,-1.8067,0.45079500540137385,-0.71,-2.25,-1.9849999999999999,12.433216666666667,0.21598356702365482,13.18,12.12,0.0,0.0,0.0,0.0,83.0,12.0
946,177.0,0.299,-1.3534666666666668,0.6356472249184023,0.04,-1.97,-1.59,12.580166666666667,0.24037180206422434,13.22,12.24,-0.28786666666666666,0.9712935365338378,0.17,-4.77,84.0,12.0
947,179.0,0.299,-0.05606666666666667,0.2306552954759708,0.05,-1.07,0.0,12.890283333333333,0.05566492638041365,13.27,12.75,-0.22801666666666667,0.9319517816180141,0.01,-4.77,85.0,10.0
948,177.0,0.299,-1.5995666666666666,0.4944720922076147,0.04,-2.07,-1.79,12.506,0.22251709243871468,13.22,12.19,-0.09798333333333333,0.6122727302566361,0.0,-4.77,86.0,12.0
949,177.0,0.299,-1.5956333333333332,0.5824187653678774,0.05,-2.16,-1.8,12.50425,0.24274880529218396,13.25,12.15,-0.20488333333333333,0.8969050772433299,0.0,-4.77,87.0,12.0
950,177.0,0.299,-1.5865,0.4737307089909496,-0.54,-2.32,-1.67,12.47245,0.2908851797754935,13.45,10.4,-0.004833333333333333,1.4324244151312124,4.77,-4.77,88.0,12.0
951,179.0,0.299,-0.10551666666666668,0.30219906272423797,0.05,-1.09,0.0,12.907933333333334,0.09420289732981162,13.43,12.74,-0.42118333333333335,1.2204929761768604,-0.0,-4.92,89.0,10.0
952,177.0,0.299,-1.4120333333333335,0.558463667874746,0.05,-1.92,-1.64,12.562533333333334,0.2253868843454454,13.23,12.23,-0.27746666666666664,0.9704723643182211,0.0,-4.77,90.0,12.0
953,177.0,0.299,-1.7504666666666666,0.5103510679684283,-0.0,-2.26,-1.93,12.462250000000001,0.2518196299802858,13.29,12.13,-0.017483333333333333,0.19296344526248532,0.0,-2.88,91.0,12.0
954,177.0,0.299,-1.7172166666666666,0.4518706284217546,-0.61,-2.18,-1.9,12.470016666666668,0.2227978857291186,13.27,12.16,-3.3333333333333335e-05,0.0008164965809277261,-0.0,-0.02,92.0,12.0
955,177.0,0.299,-1.8270333333333333,0.4532312468937064,-0.74,-2.28,-2.005,12.41605,0.23239458449981495,13.24,12.08,0.0,0.0,0.0,0.0,93.0,12.0
956,177.0,0.299,-1.6055,0.5787307654094307,0.03,-2.17,-1.815,12.503916666666667,0.24168957253332043,13.28,12.15,-0.19835,0.8853774710693336,-0.0,-4.77,94.0,12.0
957,178.0,0.299,-0.28668333333333335,0.6893185764860136,0.05,-2.13,-0.01,12.7963,0.2622332049078826,13.27,11.96,0.10578333333333333,1.3162696009910149,4.77,-4.77,95.0,11.0
958,178.0,0.299,-0.20546666666666666,0.5172604561740871,0.04,-2.12,-0.0,12.874583333333334,0.20733661964375302,13.45,11.99,-0.15606666666666666,1.6665212321632676,4.77,-5.07,96.0,11.0
959,177.0,0.299,-1.4857500000000001,0.606914887196303,0.04,-2.07,-1.71,12.540683333333334,0.24332429165018285,13.25,12.19,-0.2760666666666667,0.9700168813681134,-0.0,-4.77,97.0,12.0
960,177.0,0.299,-1.7984333333333333,0.4496474733678209,-0.69,-2.25,-1.99,12.432983333333333,0.21902942619228086,13.18,12.13,0.0,0.0,0.0,0.0,98.0,12.0
961,177.0,0.299,-1.63375,0.5384626333484244,0.03,-2.15,-1.835,12.495366666666667,0.23622348481932837,13.26,12.17,-0.12719999999999998,0.7118178379267066,0.0,-4.77,99.0,12.0
962,174.0,0.299,-0.6011166666666667,1.283205470760316,2.09,-1.7,-1.29,12.832083333333333,0.513250624348906,13.98,10.96,0.7355499999999999,1.6800202809512,4.61,-4.77,100.0,15.0
963,177.0,0.299,-1.8298833333333335,0.4158553986381762,-0.79,-2.23,-2.0,12.4133,0.18372997716081527,13.04,12.13,0.0,0.0,0.0,0.0,101.0,12.0
964,177.0,0.299,-1.4908833333333333,0.5437691248659539,0.03,-1.98,-1.7149999999999999,12.536366666666666,0.22951236444095038,13.24,12.2,-0.24165,0.9470515412952893,0.0,-4.77,102.0,12.0
965,179.0,0.299,0.7817,0.834729336436975,1.69,-1.06,1.27,13.154766666666665,0.22496658009391857,13.5,12.73,-0.24246666666666664,1.719187868471834,4.77,-4.77,103.0,10.0
966,180.0,0.299,0.39263333333333333,0.8373605476137831,1.5,-1.11,0.01,13.109000000000002,0.22829263942439984,13.83,12.7,-1.0156999999999998,1.6806858773619597,0.21,-4.9,104.0,9.0
967,177.0,0.299,-1.33755,0.6117370359628517,0.04,-1.91,-1.57,12.586116666666667,0.23227786822899082,13.21,12.24,-0.2889,0.9710040532626115,0.11,-4.77,105.0,12.0
968,178.0,0.299,-0.7066166666666667,0.8759397832587478,0.05,-2.13,-0.02,12.684033333333334,0.3552690422428949,13.54,11.44,0.06755,1.542080797540639,4.77,-4.77,106.0,11.0
969,177.0,0.299,-1.7047333333333334,0.48007852260715483,0.01,-2.19,-1.89,12.473316666666665,0.23015817974107738,13.27,12.15,-0.013516666666666666,0.16114200040972856,-0.0,-2.57,107.0,12.0
970,177.0,0.299,-1.7650333333333332,0.41681517531496354,-0.73,-2.18,-1.95,12.43235,0.19146734379410177,13.09,12.14,0.0,0.0,-0.0,-0.0,108.0,12.0
971,179.0,0.299,0.5373666666666667,0.7880989142995247,1.66,-1.06,0.02,13.078249999999999,0.2268116179050212,14.76,12.78,-0.24234999999999998,1.7194598612716163,4.77,-4.77,109.0,10.0
972,177.0,0.299,-1.6861833333333334,0.556404747878128,0.04,-2.23,-1.88,12.480666666666666,0.24778529309601868,13.29,12.13,-0.10839999999999998,0.6497466618158969,0.0,-4.77,110.0,12.0
973,177.0,0.299,-1.3570833333333334,0.6301993693512976,0.05,-1.96,-1.58,12.5784,0.23966540393446925,13.24,12.23,-0.2883833333333333,0.9710776863071399,0.14,-4.77,111.0,12.0
974,178.0,0.299,-0.1332,0.422606302380067,0.06,-2.11,-0.0,12.876683333333334,0.15752626425066443,13.47,11.97,0.0032000000000000015,1.4341356287567262,4.77,-4.77,112.0,11.0
975,177.0,0.299,-1.6450833333333332,0.44890145233901274,-0.65,-2.31,-1.73,12.4195,0.25890436287399676,13.16,10.36,0.10195,1.3242955216067067,4.77,-4.77,113.0,12.0
976,179.0,0.299,-0.0881,0.2784557763193455,0.05,-1.09,0.0,12.9022,0.08818609856415399,13.37,12.48,-0.34675,1.098800501335992,0.0,-4.92,114.0,10.0
977,177.0,0.299,-1.6853500000000001,0.5788332725656389,0.04,-2.26,-1.8849999999999998,12.484133333333332,0.2660837897997793,13.29,12.13,-0.14028333333333334,0.7505197440435667,0.0,-4.77,115.0,12.0
978,177.0,0.299,-1.3181166666666666,0.6399334426907314,0.68,-1.92,-1.56,12.588799999999999,0.24066593753406706,13.45,12.23,-0.29285,0.9730018491747564,0.17,-4.77,116.0,12.0
979,177.0,0.299,-1.6172666666666666,0.5489667291117702,0.03,-2.15,-1.82,12.499716666666666,0.23608539467359024,13.24,12.16,-0.15216666666666667,0.7832644152067065,-0.0,-4.77,117.0,12.0
980,177.0,0.299,-1.3562,0.616835772809665,0.04,-1.93,-1.5950000000000002,12.575316666666666,0.2332178180155958,13.19,12.19,-0.28895,0.9710667752373932,0.1,-4.77,118.0,12.0
981,176.0,0.299,-1.36605,0.4828769834390795,0.04,-1.82,-1.53,12.539916666666667,0.2338981408420543,13.18,10.95,0.40371666666666667,1.0801874967348928,4.57,-0.2,119.0,13.0
982,172.0,0.299,0.12865,1.1501572850994972,2.04,-1.99,0.0,13.062166666666666,0.5227268673523241,14.73,9.24,1.25375,2.5285680132892843,5.89,-4.89,120.0,17.0
983,175.0,0.299,-1.0338166666666666,0.9853485606790506,2.04,-1.77,-1.43,12.6469,0.41100397050753196,13.93,8.67,0.6655666666666666,1.3288461407044077,4.58,-0.2,121.0,14.0
984,173.0,0.299,-0.15795,1.2987172164025165,2.08,-1.74,-0.01,12.997166666666667,0.5284089314981663,15.32,11.51,0.87415,2.073584625593844,4.61,-4.77,122.0,16.0
985,173.0,0.299,0.13561666666666666,1.1412938004535955,2.04,-2.0,-0.01,13.08445,0.472369826430033,15.28,12.04,1.1416166666666667,2.421627487014742,5.86,-4.9,123.0,16.0
986,171.0,0.299,0.2942166666666667,1.073709834049738,2.02,-2.2,0.0,13.071299999999999,0.5704111892966272,14.69,9.64,1.3672666666666666,2.3541932599932998,5.88,-3.05,124.0,18.0
987,172.0,0.299,0.2561833333333334,1.069067713484783,2.04,-1.84,0.0,13.086666666666666,0.5058042626772328,14.82,11.7,1.3501666666666667,2.490237158866847,5.86,-4.43,125.0,17.0
988,171.0,0.299,0.34314999999999996,1.1025574659745827,2.02,-2.21,-0.0,13.0704,0.5809722206801338,15.25,11.49,1.3857333333333333,1.8315302255675447,5.87,-0.22,126.0,18.0
989,177.0,0.299,-1.4615166666666666,0.44306927640612437,0.04,-1.86,-1.64,12.520833333333334,0.2207680603022913,13.14,12.06,-0.0929,0.9796363622983933,3.62,-4.77,127.0,12.0
990,172.0,0.299,0.2541833333333333,1.0681261577502628,2.03,-1.83,0.0,13.0906,0.5011159233294796,14.74,11.23,1.3152666666666666,2.486456724060016,5.87,-4.5,128.0,17.0
991,174.0,0.299,-0.6744166666666667,1.2725340458649295,2.06,-1.71,-1.31,12.806283333333335,0.5097195730276008,13.99,11.03,0.8437666666666667,1.4689883219545867,4.6,-0.98,129.0,15.0
992,174.0,0.299,-0.6101333333333333,1.2760829237433349,2.06,-1.7,-1.28,12.83295,0.5135081452051093,14.28,11.11,0.7077333333333333,1.7218184069755706,4.6,-4.77,130.0,15.0
993,174.0,0.299,-0.4358666666666666,1.340526613521027,2.06,-1.67,-1.23,12.90245,0.5360569863871028,14.48,12.12,0.9341833333333334,1.7660630313704866,4.6,-4.77,131.0,15.0
994,173.0,0.299,-0.019683333333333337,1.2356099517959473,2.06,-1.8,-0.01,13.029983333333332,0.5303539307626036,15.44,8.86,0.8952,2.12446979578168,4.61,-4.77,132.0,16.0
995,174.0,0.299,-0.4847666666666667,1.3273903800027194,2.06,-1.68,-1.25,12.884266666666667,0.5362774014516536,14.13,11.69,0.8671166666666666,1.7325355172655275,4.6,-4.77,133.0,15.0
996,172.0,0.299,0.17196666666666666,1.1120455060689596,2.04,-1.99,0.0,13.0869,0.47185534765984344,14.19,11.75,1.1920666666666666,2.560172885613249,5.85,-4.85,134.0,17.0
997,162.0,0.299,1.2499666666666667,0.7035749391836664,1.89,-1.03,1.5150000000000001,13.226716666666666,0.2576010809703324,13.53,12.4,-0.41498333333333337,1.1690889392894095,0.0,-4.77,135.0,27.0
998,161.0,0.299,1.25075,0.5672461704261255,1.8,-0.03,1.45,13.272816666666666,0.2689022382672388,15.03,12.67,0.44623333333333337,1.1775306547858917,4.71,-0.2,136.0,28.0
999,162.0,0.299,1.2341833333333334,0.7226329152984082,1.88,-1.04,1.51,13.226616666666667,0.2591659662307346,13.56,12.42,-0.4404833333333334,1.2073438055625552,0.01,-4.77,137.0,27.0
1000,159.0,0.299,0.8879999999999999,1.0126724589826523,1.75,-2.08,1.33,13.130733333333334,0.44293202283229005,14.31,11.44,0.8271333333333333,1.5156393766622167,4.71,-0.2,138.0,30.0
1001,162.0,0.299,1.4223166666666667,0.431060887660131,1.84,-0.02,1.57,13.308683333333333,0.27598559104839493,13.78,12.46,0.08743333333333334,1.2132407018215647,4.71,-4.77,139.0,27.0
1002,162.0,0.299,1.1205666666666667,0.6137693923621119,1.87,-1.07,1.3,13.199383333333333,0.28902770584634974,13.78,12.26,-0.41596666666666665,1.8902411004733644,4.77,-5.07,140.0,27.0
1003,162.0,0.299,1.4188833333333335,0.4325553065342135,1.85,-0.02,1.57,13.308516666666666,0.2775873272731674,13.79,12.55,0.08973333333333333,1.2272732356245513,4.71,-4.77,141.0,27.0
1004,160.0,0.299,0.9132833333333333,0.9820441627636981,1.74,-1.92,1.33,13.141316666666667,0.4171512015210299,14.12,11.74,0.8194,1.514210144134888,4.71,-0.2,142.0,29.0
1005,159.0,0.299,0.7217,1.1446290823786742,1.71,-2.07,1.26,13.063116666666666,0.5025399125061166,14.6,10.88,0.8197666666666666,1.5206799108318514,4.72,-0.22,143.0,30.0
1006,160.0,0.299,1.0667499999999999,0.8363189102845271,1.77,-1.9,1.39,13.2064,0.35510261866532683,14.16,11.87,0.6294833333333333,1.3318898041778875,4.71,-0.2,144.0,29.0
1007,159.0,0.299,0.8644,1.012895800747516,1.73,-2.08,1.3,13.1212,0.4406156263877027,14.61,11.57,0.8266666666666667,1.5164188402463155,4.72,-0.2,145.0,30.0
1008,161.0,0.299,1.3673,0.4752506166024072,1.83,-0.05,1.52,13.30095,0.27848552532048004,14.17,12.48,0.26768333333333333,0.9648192888597411,4.71,-0.2,146.0,28.0
1009,159.0,0.299,0.8927999999999999,1.005404175407355,1.74,-2.06,1.33,13.131983333333332,0.43798967794404886,14.33,11.44,0.8273333333333333,1.5159294042996387,4.71,-0.2,147.0,30.0
1010,162.0,0.299,1.4273,0.4139581043861549,1.85,-0.02,1.57,13.314666666666668,0.2809105553773789,13.91,12.45,0.15318333333333334,1.2100149834426914,4.71,-4.77,148.0,27.0
1011,161.0,0.299,1.3251666666666666,0.5075220224065177,1.82,-0.04,1.5,13.286000000000001,0.2749782204154321,14.46,12.52,0.28431666666666666,0.9682467157495668,4.71,-0.2,149.0,28.0
1012,160.0,0.299,1.0988499999999999,0.7971622316311977,1.77,-1.91,1.4,13.219383333333333,0.33700257805876277,14.6,11.93,0.5974666666666667,1.3097303430508398,4.71,-0.2,150.0,29.0
1013,161.0,0.299,1.2800333333333334,0.5554321203255809,1.81,-0.04,1.48,13.285366666666667,0.27362257657749955,15.29,12.68,0.39565,1.0958094000488374,4.71,-0.2,151.0,28.0
1014,160.0,0.299,1.1065,0.7676132708310388,1.78,-1.91,1.395,13.222966666666666,0.327090475537786,15.0,11.93,0.5891833333333333,1.3076449793588054,4.71,-0.2,152.0,29.0
1015,161.0,0.299,1.3792333333333333,0.46019420908171266,1.84,-0.04,1.53,13.306716666666667,0.2926678615499088,15.24,12.43,0.26381666666666664,0.9661772251712526,4.71,-0.92,153.0,28.0
1016,162.0,0.299,1.22145,0.522691184439229,1.86,-0.78,1.36,13.227516666666666,0.29824976321473984,13.81,12.39,-0.29618333333333335,1.7333230939351267,4.77,-4.78,154.0,27.0
1017,161.0,0.299,1.2939,0.5394625316353284,1.81,-0.03,1.475,13.282266666666667,0.27081869734863706,14.32,12.65,0.3435666666666667,1.0196419609040634,4.71,-0.2,155.0,28.0
1018,159.0,0.299,0.8972666666666667,1.005790345576211,1.75,-2.08,1.34,13.135166666666667,0.4425759007621716,14.33,11.61,0.8272333333333333,1.5142101569976378,4.71,-0.2,156.0,30.0
1019,160.0,0.299,1.1530666666666667,0.6976288929959782,1.78,-1.91,1.41,13.243183333333333,0.3114841949897859,15.69,11.91,0.5621333333333333,1.2978769548273863,4.71,-0.2,157.0,29.0
1020,160.0,0.299,0.9938666666666668,0.902766874080522,1.76,-1.92,1.36,13.181799999999999,0.3832460775096654,15.23,11.89,0.7100166666666666,1.4141858797767075,4.71,-0.2,158.0,29.0
1021,161.0,0.299,1.2798333333333334,0.5450922075638218,1.8,-0.03,1.46,13.27695,0.27605532368752894,14.68,12.57,0.3595166666666667,1.0411156529064225,4.71,-0.2,159.0,28.0
1022,161.0,0.299,1.2344499999999998,0.5776664508006631,1.78,-0.03,1.435,13.265683333333333,0.26744359501849696,14.35,12.66,0.49,1.2439375524481324,4.71,-0.2,160.0,28.0
1023,161.0,0.299,1.3802666666666665,0.4601871531403442,1.83,-0.04,1.53,13.305333333333333,0.2860733335046395,14.54,12.51,0.22810000000000002,1.0307920629926046,4.71,-3.91,161.0,28.0
1024,160.0,0.299,1.0776833333333333,0.8126457540598736,1.77,-1.9,1.39,13.205633333333333,0.3553867824837641,15.47,11.86,0.6146333333333333,1.321794398892579,4.71,-0.2,162.0,29.0
1025,162.0,0.299,1.4203,0.4258985316544808,1.85,-0.03,1.5550000000000002,13.309783333333334,0.28163863416793783,13.83,12.41,0.11608333333333334,1.2449695075972615,4.7,-4.77,163.0,27.0
1026,162.0,0.299,1.4201833333333334,0.45275502379857335,1.85,-0.02,1.59,13.302800000000001,0.27730667437469636,13.77,12.47,-0.033049999999999996,1.116207146915261,4.58,-4.77,164.0,27.0
1027,162.0,0.299,1.4357333333333335,0.4018057681863237,1.85,-0.02,1.565,13.314866666666667,0.2790551352386428,13.86,12.5,0.17356666666666667,1.1586610539550128,4.7,-4.77,165.0,27.0
1028,161.0,0.299,1.3199,0.5148719697575994,1.82,-0.04,1.5,13.288183333333333,0.2813618201627519,14.8,12.59,0.29464999999999997,0.97278932763468,4.71,-0.2,166.0,28.0
1029,162.0,0.299,1.2655666666666667,0.46809029730698776,1.87,-0.02,1.37,13.245733333333332,0.3077487791592558,13.8,12.37,-0.25505,1.7198765332573769,4.77,-4.78,167.0,27.0
1030,160.0,0.299,0.8879,0.9948865540481033,1.74,-1.91,1.3,13.1343,0.43724991612186476,15.52,11.82,0.8265166666666667,1.5136265971218745,4.71,-0.2,168.0,29.0
1031,162.0,0.299,1.2547166666666667,0.4877353065659773,1.87,-0.03,1.36,13.244233333333334,0.3032920303079227,13.79,12.43,-0.27871666666666667,1.7295685006342485,4.77,-4.78,169.0,27.0
1032,162.0,0.299,1.2253666666666667,0.5005107897338038,1.87,-0.03,1.35,13.225316666666666,0.30636524906056545,13.8,12.27,-0.2876666666666667,1.7324777114265772,4.77,-4.78,170.0,27.0
1033,161.0,0.299,1.2694833333333335,0.5566848867724213,1.81,-0.03,1.46,13.277566666666667,0.27803402145066475,15.02,12.7,0.39963333333333334,1.1018081355215117,4.71,-0.2,171.0,28.0
1034,161.0,0.299,1.2611333333333332,0.559401405172592,1.8,-0.03,1.46,13.274216666666666,0.2742707186353001,14.71,12.69,0.4141833333333333,1.125234903936634,4.71,-0.2,172.0,28.0
1035,160.0,0.299,1.0026666666666666,0.9041236760485492,1.76,-1.91,1.3650000000000002,13.183850000000001,0.37942581719125545,14.68,11.92,0.7132333333333333,1.4179667114852703,4.71,-0.2,173.0,29.0
1036,159.0,0.299,0.8000166666666666,1.075812617374293,1.71,-2.07,1.29,13.092966666666666,0.48195885659944593,14.07,10.59,0.8223833333333334,1.5193378378418838,4.71,-0.22,174.0,30.0
1037,159.0,0.299,0.7033666666666666,1.1590687639457866,1.7,-2.07,1.2650000000000001,13.057433333333334,0.5118013742002653,15.18,11.22,0.8196,1.5212914643593294,4.72,-0.22,175.0,30.0
1038,162.0,0.299,1.2844166666666665,0.49251593507153413,2.17,-0.02,1.33,13.260100000000001,0.37448148682316507,18.01,12.34,-0.24406666666666665,1.943640577210163,4.77,-4.78,176.0,27.0
1039,160.0,0.299,1.1092,0.758287782178376,1.77,-1.94,1.39,13.223066666666666,0.3287862977754645,15.04,11.87,0.5842333333333334,1.3049346738671086,4.71,-0.2,177.0,29.0
1040,160.0,0.299,1.0205666666666666,0.8726866460491663,1.76,-1.89,1.36,13.193383333333333,0.3758419192994928,15.6,11.86,0.6771333333333333,1.379297847871927,4.71,-0.2,178.0,29.0
1041,162.0,0.299,1.2455833333333333,0.487073979485021,1.86,-0.03,1.36,13.237549999999999,0.30931530422700537,14.26,12.39,-0.27893333333333337,1.7307057615157453,4.77,-4.78,179.0,27.0
1042,162.0,0.299,1.3392833333333334,0.4259676048592635,2.19,-0.02,1.355,13.273566666666667,0.313938222534575,14.48,12.29,0.02365,1.9479384704453746,4.77,-4.77,180.0,27.0
1043,160.0,0.299,1.12515,0.7332829039295307,1.78,-1.9,1.4,13.222800000000001,0.3220056511910892,14.81,11.93,0.5735833333333333,1.2994102912079186,4.71,-0.2,181.0,29.0
1044,160.0,0.299,1.0313666666666668,0.86538138439437,1.75,-1.94,1.36,13.193816666666667,0.36334689760919386,14.69,11.9,0.6595,1.359130657285244,4.71,-0.2,182.0,29.0
1045,162.0,0.299,1.4151,0.4652577399761115,1.85,-0.03,1.5950000000000002,13.289983333333334,0.2837793466495828,13.78,12.4,-0.1121,1.0328170740814615,3.73,-4.77,183.0,27.0
1046,160.0,0.299,1.1888666666666667,0.6331602235374595,1.78,-1.9,1.415,13.255083333333333,0.2777268683639403,14.16,11.93,0.5525666666666667,1.298255698486747,4.71,-0.2,184.0,29.0
1047,159.0,0.299,0.7613666666666666,1.1341528277161697,1.72,-2.07,1.29,13.0832,0.4968784966173025,14.74,11.46,0.8201666666666667,1.5189787576963605,4.71,-0.22,185.0,30.0
1048,162.0,0.299,1.4182333333333335,0.44452808789070075,1.85,-0.02,1.58,13.3034,0.27958012878962346,13.81,12.44,0.02578333333333334,1.1895893932767514,4.71,-4.77,186.0,27.0
1049,162.0,0.299,1.2869,0.47623073839647956,2.2,-0.03,1.32,13.252833333333333,0.3157019984234634,14.19,12.32,-0.20385,1.9463954127235092,4.77,-4.77,187.0,27.0
1050,161.0,0.299,1.3590499999999999,0.4792578404464369,1.83,-0.03,1.5150000000000001,13.299683333333334,0.2811045463860129,14.21,12.48,0.25605,0.9767725965352623,4.71,-2.28,188.0,28.0
1051,162.0,0.299,1.09155,0.6640492198956895,1.87,-1.01,1.3050000000000002,13.185933333333335,0.26802959163534495,14.0,12.45,-0.4665166666666667,1.9016620530461101,4.77,-4.78,189.0,27.0
1052,163.0,0.299,1.08955,0.6381653828958008,1.7,-1.07,1.29,13.181733333333334,0.2654809392481221,13.56,12.22,-0.7363833333333333,1.5716010847768191,0.21,-5.49,190.0,26.0
1053,162.0,0.299,1.31545,0.6037253276826103,1.87,-0.9,1.55,13.254566666666665,0.28270954476291116,13.76,12.36,-0.30591666666666667,0.9822400345798585,0.01,-4.77,191.0,27.0
1054,162.0,0.299,1.33075,0.47461813575896855,2.13,-0.02,1.355,13.272283333333332,0.30035419223012244,13.87,12.44,-0.12890000000000001,2.0228323891987,4.77,-4.77,192.0,27.0
1055,162.0,0.299,1.1486333333333334,0.599487370510192,1.86,-1.03,1.32,13.2089,0.2839533515263931,13.78,12.42,-0.3771166666666667,1.8194042723464765,4.77,-4.78,193.0,27.0
1056,163.0,0.299,1.0926166666666668,0.6553419780816345,1.67,-1.01,1.335,13.182450000000001,0.26607672867534476,14.1,12.37,-0.7455499999999999,1.5162415192644065,0.21,-4.8,194.0,26.0
1057,163.0,0.299,1.1006833333333332,0.663002252157687,1.68,-1.01,1.35,13.186633333333335,0.27389358343579917,15.27,12.33,-0.7474833333333334,1.5105378868363972,0.21,-4.78,195.0,26.0
1058,163.0,0.299,1.0861333333333332,0.6531030711852005,1.68,-1.06,1.3050000000000002,13.176,0.26859182653635555,13.55,12.23,-0.7552666666666668,1.5760018714202377,0.21,-5.32,196.0,26.0
1059,163.0,0.299,1.1333833333333332,0.6200818943077627,1.68,-1.01,1.36,13.187733333333334,0.2695080453958861,14.1,12.27,-0.6922166666666666,1.464787102328344,0.21,-4.78,197.0,26.0
1060,163.0,0.299,1.0657333333333334,0.6706875814730174,1.69,-1.01,1.3050000000000002,13.180633333333333,0.272491011119248,15.29,12.37,-0.5551333333333333,1.8388665982517147,4.77,-4.78,198.0,26.0
1061,163.0,0.299,1.2297333333333333,0.4405633768679425,1.68,-0.03,1.36,13.191483333333334,0.26973919213785047,13.77,12.13,-0.47845,1.2677511924571903,0.21,-4.77,199.0,26.0
1062,163.0,0.299,1.0898833333333333,0.6413251772909497,1.68,-1.06,1.295,13.17815,0.2710809577280145,13.64,12.18,-0.7409333333333333,1.5669659961032327,0.21,-5.36,200.0,26.0
1063,163.0,0.299,1.1083333333333334,0.6379387368251955,1.67,-1.0,1.35,13.190949999999999,0.26728698944119955,14.09,12.3,-0.7214333333333334,1.4922127116635575,0.21,-4.78,201.0,26.0
1064,163.0,0.299,1.2295333333333334,0.44481706268342797,1.68,-0.04,1.34,13.192766666666666,0.26338304793358647,13.56,12.24,-0.48355,1.273239619781879,0.21,-4.77,202.0,26.0
1065,163.0,0.299,1.1330333333333333,0.6211738031434856,1.68,-1.02,1.3650000000000002,13.196583333333333,0.26413463403547,13.8,12.28,-0.6903666666666667,1.4562921560003916,0.21,-4.78,203.0,26.0
1066,163.0,0.299,1.08125,0.6504563217805174,1.68,-1.08,1.29,13.179983333333332,0.2748206269864969,13.57,12.13,-0.7540333333333333,1.584384061282164,0.21,-5.45,204.0,26.0
1067,162.0,0.299,1.1022166666666668,0.6473043523695408,1.87,-1.01,1.315,13.18585,0.26570084505907804,14.13,12.25,-0.4454166666666667,1.8831456543900964,4.77,-4.78,205.0,27.0
1068,162.0,0.299,1.21505,0.5060541626405973,1.87,-0.73,1.35,13.21565,0.29497162224506046,13.9,12.24,-0.28595,1.733564971386043,4.77,-4.78,206.0,27.0
1069,163.0,0.299,1.1024666666666667,0.6535836096324545,1.68,-1.01,1.35,13.186733333333333,0.28057476583064456,15.02,12.27,-0.73885,1.5059426559373432,0.21,-4.78,207.0,26.0
1070,163.0,0.299,1.3187,0.3793681285527326,1.68,-0.02,1.46,13.2276,0.27191322390711237,15.06,12.28,-0.3655333333333333,1.1112549338933861,0.21,-4.77,208.0,26.0
1071,163.0,0.299,1.10045,0.6510779279629032,1.68,-1.06,1.34,13.181799999999999,0.26917686932256285,13.56,12.32,-0.7450166666666667,1.5414532525959999,0.21,-5.04,209.0,26.0
1072,163.0,0.299,1.1453333333333333,0.5973616636099167,1.68,-1.03,1.3650000000000002,13.188716666666666,0.2691323840091098,13.85,12.34,-0.66555,1.4420334479274637,0.21,-4.86,210.0,26.0
1073,163.0,0.299,1.1010333333333333,0.6642202796176241,1.69,-1.01,1.35,13.187199999999999,0.2753225335780311,15.28,12.34,-0.7537833333333332,1.504673915629623,0.21,-4.78,211.0,26.0
1074,161.0,0.299,1.2185666666666666,0.5895958936015486,1.79,-0.03,1.43,13.262966666666665,0.26031802603742876,14.0,12.74,0.5316,1.2896076612157847,4.71,-0.2,212.0,28.0
1075,163.0,0.299,1.1419,0.5854234287974602,1.68,-1.07,1.32,13.188116666666666,0.2691065159320427,13.56,12.19,-0.6551833333333333,1.4737191206150284,0.21,-5.4,213.0,26.0
1076,163.0,0.299,1.1359166666666667,0.6134169002764737,1.68,-1.0,1.36,13.185716666666668,0.27019714509517223,13.59,12.35,-0.6852833333333334,1.4580662473604238,0.21,-4.79,214.0,26.0
1077,161.0,0.299,1.35985,0.47913473504211035,1.82,-0.04,1.51,13.297966666666666,0.27949847564049884,14.52,12.56,0.26995,0.9639857944249425,4.7,-0.2,215.0,28.0
1078,162.0,0.299,1.37465,0.5483581907314197,1.89,-0.03,1.6,13.254016666666667,0.2645297583334701,13.71,12.49,-0.27785,0.9710082247098065,0.01,-4.77,216.0,27.0
1079,162.0,0.299,1.5031333333333334,0.588770130015856,2.09,-0.03,1.72,13.284016666666666,0.2835696021337828,13.59,12.38,-0.24126666666666666,0.9466869012705756,-0.0,-4.77,217.0,27.0
